Customer ID,Sales Channel,Gender,Product Type,Purchase Reason,Decision,Age at POS,Manual Decision,Employment,Sum Assured,Annual Premium,Evidence,1 Year Lapse
A000000246,IFA,Female,Single,Family Protection,Accepted Standard Terms,34,Y,Employed,,72.00,N,0
A000000247,IFA,Male,Single,Family Protection,Accepted Standard Terms,37,N,Employed,164149.00,240.00,Y,0
A000000248,BP,Female,Single,Mortgage Protection,Accepted Non Standard Terms,32,Y,Employed,65499.00,237.60,Y,0
A000000249,IFA,Male,Joint,Family Protection,Accepted Standard Terms,57,Y,Employed,350000.00,2256.84,N,0
A000000250,IFA,Female,Joint,Family Protection,Accepted Non Standard Terms,55,Y,House Person,350000.00,2256.84,N,0
A000000251,IFA,Male,Joint,Family Protection,Accepted Standard Terms,55,N,Employed,25000.00,294.12,Y,0
A000000252,IFA,Female,Joint,Family Protection,Accepted Standard Terms,52,N,Employed,25000.00,294.12,Y,0
A000000253,BP,Male,Single,Family Protection,Accepted Standard Terms,49,Y,House Person,50000.00,146.40,Y,0
A000000254,BP,Male,Single,Mortgage Protection,Accepted Non Standard Terms,49,Y,House Person,43500.00,564.84,Y,0
A000000255,BP,Female,Single,Family Protection,Accepted Standard Terms,43,Y,Employed,50000.00,88.32,N,0
A000000256,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,43,Y,Employed,43500.00,276.60,N,0
A000000257,BP,Female,Single,Family Protection,Accepted Standard Terms,31,N,House Person,100000.00,66.96,Y,0
A000000258,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,31,N,House Person,99000.00,198.48,Y,0
A000000259,IFA,Male,Joint,Family Protection,Refer To Underwriter,49,Y,Self-Employed,116500.00,579.60,N,0
A000000260,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,48,N,Employed,60748.00,600.00,Y,1
A000000261,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,37,N,House Person,68000.00,105.84,Y,0
A000000262,BP,Female,Joint,Family Protection,Accepted Standard Terms,33,Y,Employed,,355.56,Y,0
A000000263,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,33,Y,Employed,117129.00,219.36,Y,0
A000000264,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,33,Y,Employed,30000.00,344.52,Y,0
A000000265,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,44,N,Self-Employed,112000.00,1131.84,Y,0
A000000266,IFA,Male,Single,Family Protection,Accepted Standard Terms,59,Y,Retired,,253.08,N,0
A000000267,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,53,N,Unemployed,68459.00,219.00,Y,0
A000000268,IFA,Male,Joint,Family Protection,Accepted Standard Terms,45,Y,Employed,140000.00,400.44,N,0
A000000269,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,42,Y,Self-Employed,220000.00,1398.00,Y,0
A000000270,IFA,Female,Joint,Mortgage Protection,Refer To Underwriter,38,Y,Self-Employed,220000.00,1398.00,N,0
A000000271,IFA,Female,Single,Family Protection,Accepted Standard Terms,50,N,Employed,100000.00,262.08,Y,0
A000000272,SP,Female,Joint,Mortgage Protection,Accepted Standard Terms,47,N,Employed,95000.00,462.36,Y,0
A000000273,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,39,N,House Person,190000.00,298.68,Y,0
A000000274,IFA,Male,Joint,Family Protection,Accepted Non Standard Terms,63,Y,Employed,35000.00,639.84,N,0
A000000275,IFA,Male,Joint,Family Protection,Accepted Standard Terms,48,Y,Employed,541174.00,1726.08,N,0
A000000276,BP,Male,Single,Family Protection,Accepted Standard Terms,30,N,Self-Employed,100000.00,103.80,Y,0
A000000277,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,30,N,Self-Employed,50000.00,182.76,Y,0
A000000278,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,46,N,Employed,50071.00,72.00,Y,0
A000000279,IFA,Male,Single,Family Protection,Accepted Standard Terms,50,N,Employed,200000.00,424.80,Y,0
A000000280,SP,Male,Joint,Mortgage Protection,Accepted Standard Terms,44,N,Employed,104000.00,477.96,Y,0
A000000281,IFA,Male,Single,Family Protection,Accepted Standard Terms,56,N,Self-Employed,100000.00,363.60,N,0
A000000282,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,46,N,Employed,165995.00,279.00,Y,0
A000000283,SP,Male,Single,Business Protection,Accepted Standard Terms,54,Y,Self-Employed,211255.00,475.80,N,0
A000000284,IFA,Female,Single,Family Protection,Accepted Standard Terms,33,N,Employed,150000.00,127.92,Y,0
A000000285,IFA,Male,Single,Family Protection,Accepted Standard Terms,57,N,Self-Employed,101000.00,468.84,N,0
A000000286,IFA,Male,Single,Business Protection,Accepted Standard Terms,50,Y,Self-Employed,200000.00,506.40,N,0
A000000287,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,42,N,Employed,40000.00,170.40,Y,0
A000000288,IFA,Male,Single,Family Protection,Accepted Standard Terms,59,Y,Employed,15000.00,141.60,N,0
A000000289,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,41,N,Employed,90000.00,318.84,Y,0
A000000290,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,38,N,Employed,95896.00,531.00,Y,0
A000000291,IFA,Female,Joint,Family Protection,Accepted Standard Terms,65,Y,Retired,107000.00,2445.24,N,0
A000000292,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,57,Y,Employed,48000.00,396.00,N,1
A000000293,IFA,Female,Single,Family Protection,Accepted Standard Terms,23,N,Employed,300000.00,124.44,Y,0
A000000294,IFA,Female,Single,Family Protection,Accepted Standard Terms,23,N,Employed,300000.00,122.16,Y,0
A000000295,IFA,Male,Single,Family Protection,Accepted Standard Terms,25,N,In Full-Time Education,300000.00,168.48,Y,0
A000000296,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,56,Y,Employed,500092.00,1500.12,N,0
A000000297,BP,Female,Single,Family Protection,Accepted Standard Terms,53,Y,Employed,100000.00,277.80,Y,0
A000000298,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,64,N,Retired,9400.00,240.60,Y,0
A000000299,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,70,Y,Retired,9400.00,240.60,N,0
A000000300,IFA,Male,Joint,Family Protection,Accepted Standard Terms,42,Y,Self-Employed,20000.00,58.08,N,1
A000000301,IFA,Male,Joint,Family Protection,Accepted Standard Terms,42,Y,Self-Employed,40000.00,401.04,N,1
A000000302,IFA,Female,Joint,Family Protection,Accepted Standard Terms,31,Y,Employed,20000.00,58.08,Y,1
A000000303,IFA,Female,Joint,Family Protection,Accepted Standard Terms,31,Y,Employed,40000.00,401.04,Y,1
A000000304,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,40,N,Employed,120102.00,546.48,Y,0
A000000305,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,30,N,Employed,22458.00,64.68,Y,0
A000000306,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,43,N,Employed,137000.00,98.88,Y,1
A000000307,SP,Male,Single,Mortgage Protection,Accepted Non Standard Terms,42,Y,Employed,96781.00,416.76,Y,1
A000000308,IFA,Male,Joint,Family Protection,Accepted Standard Terms,44,Y,Employed,,325.80,N,0
A000000309,IFA,Male,Joint,Family Protection,Accepted Standard Terms,42,N,Employed,50000.00,145.56,Y,0
A000000310,IFA,Female,Joint,Family Protection,Accepted Standard Terms,35,N,Employed,50000.00,145.56,Y,0
A000000311,IFA,Male,Single,Business Protection,Accepted Standard Terms,42,Y,Self-Employed,600000.00,697.80,N,0
A000000312,IFA,Male,Single,Business Protection,Accepted Standard Terms,42,Y,Self-Employed,100000.00,647.04,N,0
A000000313,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,52,Y,Employed,100000.00,429.72,N,0
A000000314,IFA,Female,Single,Family Protection,Accepted Standard Terms,33,Y,Employed,,120.00,Y,1
A000000315,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,33,Y,Employed,81000.00,245.76,Y,1
A000000316,BP,Male,Single,Family Protection,Accepted Standard Terms,45,Y,Self-Employed,50000.00,231.12,Y,0
A000000317,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,48,Y,Employed,56250.00,177.12,Y,0
A000000318,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,37,Y,Employed,70000.00,98.04,Y,0
A000000319,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,38,Y,Employed,25000.00,143.64,N,0
A000000320,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,38,N,Self-Employed,78214.00,123.48,Y,0
A000000321,IFA,Male,Joint,Family Protection,Accepted Standard Terms,38,N,Employed,150000.00,307.20,Y,0
A000000322,IFA,Female,Single,Family Protection,Accepted Non Standard Terms,44,Y,Employed,140000.00,291.12,Y,0
A000000323,IFA,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,29,N,Employed,120000.00,121.44,Y,1
A000000324,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,30,N,Self-Employed,120000.00,121.44,Y,1
A000000325,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,43,N,Employed,124745.00,645.96,Y,0
A000000326,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,43,N,Employed,65200.00,107.40,Y,0
A000000327,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,44,Y,Self-Employed,91000.00,83.88,Y,0
A000000328,IFA,Female,Single,Family Protection,Accepted Standard Terms,37,Y,House Person,125000.00,133.56,Y,0
A000000329,IFA,Female,Single,Family Protection,Accepted Non Standard Terms,37,Y,House Person,25000.00,184.56,Y,0
A000000330,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,58,Y,Employed,80000.00,392.76,N,0
A000000331,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,48,Y,Employed,80000.00,392.76,N,0
A000000332,IFA,Male,Single,Family Protection,Accepted Standard Terms,41,Y,Employed,111000.00,187.80,Y,0
A000000333,IFA,Male,Joint,Family Protection,Accepted Standard Terms,59,N,Employed,4394.00,120.00,Y,0
A000000334,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,36,N,Employed,180000.00,300.12,Y,0
A000000335,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,39,Y,Employed,180000.00,300.12,Y,0
A000000336,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,42,Y,Employed,149275.00,154.80,N,0
A000000337,BP,Female,Single,Mortgage Protection,Accepted Non Standard Terms,49,Y,Employed,21484.00,168.48,N,0
A000000338,IFA,Male,Single,Business Protection,Accepted Standard Terms,52,N,Self-Employed,100000.00,277.20,Y,0
A000000339,IFA,Female,Joint,Family Protection,Accepted Standard Terms,46,N,Self-Employed,125000.00,455.04,Y,0
A000000340,IFA,Male,Joint,Family Protection,Accepted Standard Terms,48,N,Employed,125000.00,455.04,Y,0
A000000341,SP,Female,Single,Business Protection,Accepted Standard Terms,51,Y,Self-Employed,273500.00,506.16,N,0
A000000342,IFA,Male,Single,Family Protection,Accepted Standard Terms,61,N,Employed,40000.00,269.88,Y,0
A000000343,IFA,Male,Joint,Mortgage Protection,Accepted Non Standard Terms,42,N,Employed,82000.00,296.40,Y,0
A000000344,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,34,N,Employed,82000.00,296.40,Y,0
A000000345,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,40,N,Employed,54500.00,219.00,Y,0
A000000346,IFA,Male,Single,Family Protection,Accepted Standard Terms,33,N,Employed,89000.00,384.84,Y,0
A000000347,BP,Female,Single,Mortgage Protection,Accepted Non Standard Terms,41,Y,Self-Employed,150999.00,828.36,Y,0
A000000348,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,35,N,Employed,225250.00,168.72,N,0
A000000349,IFA,Male,Joint,Family Protection,Accepted Standard Terms,45,Y,Employed,220000.00,665.64,N,0
A000000350,IFA,Female,Joint,Family Protection,Accepted Standard Terms,46,Y,Employed,220000.00,665.64,N,0
A000000351,IFA,Female,Single,Family Protection,Accepted Standard Terms,44,N,Unemployed,105000.00,117.72,Y,0
A000000352,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,59,Y,Employed,190000.00,987.48,N,0
A000000353,BP,Male,Single,Family Protection,Accepted Standard Terms,40,Y,Employed,,108.60,Y,0
A000000354,BP,Male,Single,Family Protection,Accepted Standard Terms,40,Y,Employed,,108.60,Y,0
A000000355,BP,Male,Single,Mortgage Protection,Accepted Non Standard Terms,40,Y,Employed,12507.00,109.68,Y,0
A000000356,BP,Male,Single,Mortgage Protection,Accepted Non Standard Terms,40,Y,Employed,12507.00,109.68,Y,0
A000000357,BP,Female,Single,Family Protection,Accepted Non Standard Terms,34,Y,Employed,,78.00,N,0
A000000358,BP,Female,Single,Family Protection,Accepted Non Standard Terms,34,Y,Employed,,78.00,N,0
A000000359,BP,Female,Single,Mortgage Protection,Accepted Non Standard Terms,34,Y,Employed,12507.00,46.20,N,0
A000000360,BP,Female,Single,Mortgage Protection,Accepted Non Standard Terms,34,Y,Employed,12507.00,46.20,N,0
A000000361,IFA,Male,Single,Family Protection,Accepted Standard Terms,48,N,Employed,152889.00,335.28,Y,0
A000000362,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,41,Y,Employed,35265.00,90.60,N,0
A000000363,IFA,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,40,N,House Person,35265.00,90.60,N,0
A000000364,IFA,Male,,Family Protection,Accepted Standard Terms,37,N,Employed,,545.40,N,0
A000000365,IFA,Male,Single,Family Protection,Accepted Standard Terms,61,Y,Retired,80000.00,405.12,N,1
A000000366,IFA,Male,Single,Business Protection,Accepted Standard Terms,50,Y,Employed,500000.00,1026.00,N,0
A000000367,BP,Male,Joint,Mortgage Protection,Accepted Non Standard Terms,53,Y,Employed,48500.00,194.88,N,0
A000000368,BP,Male,Joint,Family Protection,Accepted Non Standard Terms,53,Y,Employed,40000.00,244.08,N,0
A000000369,BP,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,36,Y,Employed,48500.00,194.88,N,0
A000000370,BP,Female,Joint,Family Protection,Accepted Non Standard Terms,36,Y,Employed,40000.00,244.08,N,0
A000000371,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,45,N,Employed,160000.00,272.16,Y,0
A000000372,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,43,N,Employed,160000.00,272.16,Y,0
A000000373,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,27,Y,Employed,98000.00,305.16,Y,0
A000000374,BP,Female,Single,Mortgage Protection,Accepted Non Standard Terms,32,Y,Employed,106500.00,177.96,Y,0
A000000375,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,37,N,Employed,35260.00,74.16,Y,0
A000000376,SP,Male,Joint,Mortgage Protection,Accepted Standard Terms,40,N,Employed,310807.00,429.96,Y,0
A000000377,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,54,Y,House Person,10000.00,48.36,Y,0
A000000378,IFA,Male,Single,Family Protection,Accepted Standard Terms,52,Y,Employed,100000.00,335.40,Y,0
A000000379,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,43,N,Employed,62589.00,72.00,N,0
A000000380,BP,Male,Joint,Family Protection,Accepted Standard Terms,38,Y,Employed,100000.00,214.68,N,0
A000000381,BP,Male,,Family Protection,Accepted Standard Terms,38,Y,Employed,,534.60,N,0
A000000382,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,38,Y,Employed,214000.00,1679.64,N,0
A000000383,IFA,Male,Joint,Family Protection,Accepted Standard Terms,39,N,Employed,185000.00,278.04,Y,0
A000000384,BP,Male,Single,Family Protection,Accepted Non Standard Terms,47,Y,Self-Employed,340800.00,1423.32,N,1
A000000385,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,43,Y,Employed,101500.00,440.40,Y,0
A000000386,BP,Male,Single,Family Protection,Accepted Standard Terms,32,N,Employed,100000.00,119.52,Y,1
A000000387,BP,Male,Single,Family Protection,Accepted Standard Terms,32,N,Employed,100000.00,295.56,Y,1
A000000388,IFA,Male,Single,Family Protection,Accepted Standard Terms,42,Y,Employed,350000.00,452.04,N,1
A000000389,IFA,Male,Single,Family Protection,Accepted Standard Terms,42,Y,Employed,350000.00,480.00,N,1
A000000390,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,40,N,Employed,63500.00,332.16,Y,0
A000000391,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,39,N,Employed,100000.00,115.80,Y,0
A000000392,IFA,Male,Joint,Family Protection,Accepted Standard Terms,39,N,Employed,110000.00,190.92,Y,0
A000000393,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,37,N,Employed,100000.00,115.80,Y,0
A000000394,IFA,Female,Joint,Family Protection,Accepted Standard Terms,37,N,Employed,110000.00,190.92,Y,0
A000000395,IFA,Female,Single,Family Protection,Accepted Standard Terms,45,Y,House Person,,231.00,N,0
A000000396,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,26,N,Employed,110000.00,109.92,Y,0
A000000397,IFA,Female,Single,Family Protection,Accepted Standard Terms,38,N,Self-Employed,300000.00,278.40,Y,0
A000000398,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,30,N,Employed,98000.00,362.52,Y,0
A000000399,BP,Male,Single,Family Protection,Accepted Standard Terms,26,Y,Employed,,90.12,Y,0
A000000400,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,42,Y,Employed,144000.00,307.92,Y,0
A000000401,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,42,Y,Employed,36500.00,513.12,Y,0
A000000402,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,38,N,Employed,65000.00,150.96,Y,0
A000000403,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,30,N,Employed,65000.00,150.96,Y,0
A000000404,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,30,N,Employed,125000.00,481.56,Y,0
A000000405,BP,Female,Single,Family Protection,Accepted Standard Terms,35,Y,Employed,149482.00,180.00,Y,0
A000000406,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,45,N,Employed,64000.00,103.20,Y,0
A000000407,BP,Male,Joint,Family Protection,Accepted Standard Terms,32,N,Employed,100000.00,161.52,N,0
A000000408,BP,Male,,Family Protection,Accepted Standard Terms,32,N,Employed,,136.92,N,0
A000000409,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,32,N,Employed,110000.00,637.32,N,0
A000000410,SP,Male,Single,Business Protection,Accepted Standard Terms,48,Y,Employed,44000.00,735.36,N,0
A000000411,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,29,Y,Employed,170999.00,158.76,Y,0
A000000412,IFA,Female,Single,Family Protection,Accepted Standard Terms,41,N,Employed,20000.00,146.40,Y,0
A000000413,IFA,Male,Single,Family Protection,Accepted Standard Terms,58,Y,Employed,150000.00,661.80,N,0
A000000414,IFA,Female,Single,Family Protection,Accepted Standard Terms,51,Y,Employed,150000.00,258.36,Y,0
A000000415,IFA,Male,Single,Family Protection,Accepted Standard Terms,35,Y,Employed,120000.00,146.40,Y,0
A000000416,BP,Male,Single,Mortgage Protection,Accepted Non Standard Terms,37,Y,Employed,23000.00,109.20,N,0
A000000417,BP,Male,Single,Family Protection,Accepted Non Standard Terms,37,Y,Employed,56175.00,434.04,N,0
A000000418,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,35,N,Employed,63500.00,275.28,Y,0
A000000419,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,44,Y,Employed,58000.00,685.32,N,0
A000000420,BP,Male,Joint,Family Protection,Accepted Standard Terms,32,N,Self-Employed,300000.00,358.68,Y,0
A000000421,BP,Female,Joint,Family Protection,Accepted Standard Terms,42,Y,Self-Employed,,413.04,Y,0
